2013-12-07,809.72,707408256.0
2013-12-06,1020.51,707408256.0
2013-12-05,1135.0,707408256.0
2013-12-04,1055.0,707408256.0
2013-12-03,1037.11,707408256.0
2013-12-02,955.0,707408256.0
2013-12-01,1119.52,707408256.0
2013-11-30,1131.99,707408256.0
2013-11-29,1012.0,634388612.81
2013-11-28,963.98,609482688.0
2013-11-27,915.01,609482688.0
2013-11-26,811.95,609482688.0
2013-11-25,800.01,609482688.0
2013-11-24,829.15,609482688.0
2013-11-23,794.0,609482688.0
2013-11-22,720.0,609482688.0
2013-11-21,600.0,609482688.0
2013-11-20,536.01,609482688.0
2013-11-19,669.0,609482688.0
2013-11-18,478.1,609482688.0
2013-11-17,434.53,542721005.42
2013-11-16,412.07,510929728.0
2013-11-15,416.88,510929728.0
2013-11-14,393.5,510929728.0
2013-11-13,354.94,510929728.0
2013-11-12,343.63,510929728.0
2013-11-11,323.0,510929728.0
2013-11-10,341.24,510929728.0
2013-11-09,333.9,510929728.0
2013-11-08,291.0,510929728.0
2013-11-07,263.24,510929728.0
2013-11-06,242.9,510929728.0
2013-11-05,227.29,412308275.68
2013-11-04,210.0,390928800.0
2013-11-03,204.86,390928800.0
2013-11-02,202.14,390928800.0
2013-11-01,203.54,390928800.0
2013-10-31,197.58,390928800.0
2013-10-30,204.0,390928800.0
2013-10-29,196.62,390928800.0
2013-10-28,194.99,390928800.0
2013-10-27,180.39,390928800.0
2013-10-26,187.5,373329149.71
2013-10-25,194.0,267731248.0
2013-10-24,203.94,267731248.0
2013-10-23,189.74,267731248.0
2013-10-22,180.15,267731248.0
2013-10-21,166.6,267731248.0
2013-10-20,166.0,267731248.0
2013-10-19,152.89,267731248.0
2013-10-18,143.94,267731248.0
2013-10-17,137.54,267731248.0
2013-10-16,142.75,219914105.14
2013-10-15,135.43,189281248.0
2013-10-14,132.83,189281248.0
2013-10-13,127.58,189281248.0
2013-10-12,127.38,189281248.0
2013-10-11,126.8,189281248.0
2013-10-10,125.79,189281248.0
2013-10-09,124.5,189281248.0
2013-10-08,123.5,189281248.0
2013-10-07,122.49,189281248.0
2013-10-06,121.25,164129164.11
2013-10-05,121.94,148819200.0
2013-10-04,117.62,148819200.0
2013-10-03,103.85,148819200.0
2013-10-02,127.31,148819200.0
2013-10-01,126.25,148819200.0
2013-09-30,127.0,148819200.0
2013-09-29,126.5,148819200.0
2013-09-28,126.95,148819200.0
2013-09-27,124.85,148819200.0
2013-09-26,123.32,148819200.0
